oid,cid,idn,tna,rnk,tid,oei,oli,eag,lag,rid,lng,lat,cnm,cxi,ctno,aka,eid,idr,iid,tdf,flg
occ:590298,col:62322,,Continuoolithus canadensis,3,txn:67339,Late Campanian,,83.6,72.2,ref:18018,-112.199997,49.283054,"Faye Walker's Coulee, Devil's Coulee",113,,,,,,,F
occ:590299,col:62322,,Porituberoolithus warnerensis,3,txn:82632,Late Campanian,,83.6,72.2,ref:18018,-112.199997,49.283054,"Faye Walker's Coulee, Devil's Coulee",113,,,,,,,F
occ:590300,col:62323,Pinacosaurus ninghsiensis n. sp.,Pinacosaurus grangeri,3,txn:52911,Late Cretaceous,,100.5,66.0,ref:18019,106.028053,38.963333,"North Alashan desert, Ninghsia",39,,Ningxia,,,txn:67248,,
occ:590303,col:62324,Stegosauria indet.,Stegosauria,25,txn:38798,Berriasian,Valanginian,143.1,132.6,ref:18021,117.951385,35.850834,Ningchiakou,40,,"Ningjiagou, Uppsala/Geol. Survey China",,,,,
occ:590313,col:62326,Helopus zdanskyi,Euhelopus zdanskyi,3,txn:64281,Berriasian,Valanginian,143.1,132.6,ref:18021,117.949997,35.866669,0.6 mi. west of Ningchiakou,40,,"Ningjiagou, Uppsala/Geol. Survey China; Euhelopus exemplar b, Ning Chia Kou",rei:26484,,var:64281,recombined as,
occ:590334,col:62328,Titanosauria indet.,Titanosauria,25,txn:55585,Aptian,Albian,121.4,100.5,ref:46153,120.553886,36.762501,"southeast of Ch'ing-Shan, Laiyang",40,,"Uppsala/Geol. Survey China, Chingshan",rei:35744,,,,
occ:590514,col:62360,Tanius sinensis n. gen. n. sp.,Tanius sinensis,3,txn:53379,Coniacian,Santonian,89.8,83.6,ref:18021,120.622902,36.920399,0.6 mi. southwest of Chiangchingting,39,,Chiang Chün Ting,,,,,
occ:590515,col:62360,Ornithomimosauria indet.,Ornithomimosauria,25,txn:55491,Coniacian,Santonian,89.8,83.6,ref:79687,120.622902,36.920399,0.6 mi. southwest of Chiangchingting,39,,Chiang Chün Ting,rei:39440,,,,
occ:590517,col:62361,Theropoda indet.,Theropoda,25,txn:38513,Campanian,,83.6,72.2,ref:18021,120.622223,36.931389,0.6 mi. northwest of Chiangchingting,113,,Chiang Chün Ting,,,,,
occ:590518,col:62361,Sauropoda indet.,Sauropoda,25,txn:38653,Campanian,,83.6,72.2,ref:18021,120.622223,36.931389,0.6 mi. northwest of Chiangchingting,113,,Chiang Chün Ting,,,,,
occ:590521,col:62363,Nodosauridae indet.,Nodosauridae,9,txn:38817,Campanian,,83.6,72.2,ref:18019,120.516388,36.831112,10 mi. southeast of Chiangchingting,113,,Chiang Chün Ting,rei:19376,,,,
occ:590522,col:62364,Dinosauria indet.,Dinosauria,25,txn:52775,Berriasian,Valanginian,143.1,132.6,ref:18021,117.949997,35.866669,Ningchiakou,40,,"Ningjiagou, Uppsala/Geol. Survey China",,,,,
occ:590523,col:62365,Dinosauria indet.,Dinosauria,25,txn:52775,Berriasian,Valanginian,143.1,132.6,ref:18021,117.949997,35.866669,"Ningchiakou, Mengyin",40,,"Ningjiagou, Uppsala/Geol. Survey China",,,,,
occ:590524,col:62366,Dinosauria indet.,Dinosauria,25,txn:52775,Berriasian,Valanginian,143.1,132.6,ref:18021,117.949997,35.866669,"Ho-tung, Mengyin",40,,Uppsala/Geol. Survey China,,,,,
occ:590794,col:62408,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.516388,36.831112,11 mi. southeast of Chiangchingting,113,,Chiang Chün Ting,,,,,
occ:590795,col:62410,Sauropoda indet.,Sauropoda,25,txn:38653,Campanian,,83.6,72.2,ref:47166,120.622902,36.920399,0.6 mi. northwest of Chiangchingting,113,,Chiang Chün Ting,rei:32267,,,,
occ:590800,col:62412,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.622902,36.920399,10 mi. southwest of Tianqiaotun,113,,T'ien Ch'iao T'un,,,,,
occ:590801,col:62413,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.622902,36.920399,10 mi. southwest of Tianqiaotun,113,,T'ien Ch'iao T'un,,,,,
occ:590802,col:62414,Sauropoda indet.,Sauropoda,25,txn:38653,Campanian,,83.6,72.2,ref:47166,120.622902,36.920399,0.6 mi. northeast of Tianqiaotun,113,,"T'ien Ch'iao T'un, Tienchiaotun",rei:32266,,,,
occ:590803,col:62415,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.622902,36.920399,0.6 mi. east of Tianqiaotun,113,,T'ien Ch'iao T'un,,,,,
occ:590804,col:62416,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.622902,36.920399,0.6 mi. southeast of Tianqiaotun,113,,T'ien Ch'iao T'un,,,,,
occ:590814,col:62419,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:40224,119.833885,36.099167,1 mi. north of Zhangying,113,,Chang-Ying,,,,,
occ:590815,col:62420,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:40224,119.833885,36.099167,2.8 mi. west of Zhangying,113,,Chang-Ying,,,,,
occ:590816,col:62421,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:40224,119.833885,36.099167,2.8 mi. southwest of Zhangying,113,,Chang-Ying,,,,,
occ:590830,col:62422,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,119.330276,35.640835,west-southwest of Zhangying,113,,Chang-Ying,,,,,
occ:590832,col:62424,Dinosauria indet.,Dinosauria,25,txn:52775,Aptian,Albian,121.4,100.5,ref:40224,120.72139,37.117222,"Mai-Yai-K'ou, Laiyang",40,,Uppsala/Geol. Survey China,,,,,
occ:590833,col:62425,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:40224,120.72139,37.117222,0.6 mi. south of Wangshi,113,,,,,,,
occ:590834,col:62426,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:40224,120.72139,37.117222,0.6 mi. southwest of Wangshi,113,,,,,,,
occ:590835,col:62427,Dinosauria indet.,Dinosauria,25,txn:52775,Campanian,,83.6,72.2,ref:18021,120.767799,36.598701,"northeast of Chingkangkou, Wangshi",113,,,,,,,
occ:591157,col:62477,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.482224,36.633057,Ojo Amarillo (USNM),113,,Gilmore locality 14,,,txn:52931,species not entered,
occ:591158,col:62478,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.41111,36.517223,"View Point, Pina Veta China (USNM)",113,,Gilmore locality 35,,,txn:52931,species not entered,
occ:591159,col:62479,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.410553,36.522499,"View Point, Pina Veta China (USNM)",113,,Gilmore locality 34,,,txn:52931,species not entered,
occ:591160,col:62480,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.290833,36.406113,Brimhall Store (USNM),113,,Gilmore locality 46,,,txn:52931,species not entered,
occ:591161,col:62481,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.183609,36.281113,Ojo Alamo-Hunter (USNM),113,,Gilmore locality 80,,,txn:52931,species not entered,
occ:591162,col:62483,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.12056,36.352779,Hunter Wash head (USNM),113,,Gilmore locality 53,,,txn:52931,species not entered,
occ:591163,col:62484,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.42028,36.704723,2 miles south of Fruitland (USNM),113,,Gilmore locality 6,,,txn:52931,species not entered,
occ:591164,col:62485,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.059723,36.335835,1 mile northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 62,,,txn:52931,species not entered,
occ:591181,col:62486,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Maastrichtian,,72.2,66.0,ref:18036,-108.040558,36.32111,1.5 miles southwest of Ojo Alamo Store (USNM),112,,Gilmore locality 65,,,txn:52931,species not entered,
occ:591182,col:62487,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.090836,36.343887,3 miles northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 56,,,txn:52931,species not entered,
occ:591183,col:62488,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Maastrichtian,,72.2,66.0,ref:18036,-108.029724,36.324722,Barrel Springs Arroyo (USNM),112,,,,,txn:52931,species not entered,
occ:591184,col:62489,Kritosaurus sp.,Kritosaurus,5,txn:53195,Late Campanian,,83.6,72.2,ref:18036,-108.041115,36.302776,"north side, Barrel Springs Arroyo (USNM)",113,,,,,,,
occ:591185,col:62490,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:18036,-108.321945,36.486111,Pina Vita China (USNM),113,,Gilmore locality 42,,,txn:52931,species not entered,
occ:591628,col:62528,? Monoclonius sp.,Monoclonius,5,txn:38857,Late Campanian,,83.6,72.2,ref:12314,-108.46389,36.623611,Amarillo Canyon [USNM],113,,Gilmore locality 18,rei:34420,,,,
occ:591629,col:62529,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Maastrichtian,,72.2,66.0,ref:18036,-108.026665,36.304169,Barrel Springs Arroyo (USNM),112,,Gilmore locality 67,,,,,
occ:591630,col:62530,Monoclonius sp.,Monoclonius,5,txn:38857,Late Campanian,,83.6,72.2,ref:15088,-108.29583,36.701111,east of Mesa Point (USNM),113,,Gilmore locality 8,rei:18343,,,,
occ:591631,col:62531,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Maastrichtian,,72.2,66.0,ref:18036,-108.0,36.314167,"north side, Barrel Springs Arroyo",112,,Gilmore locality 69,,,,,
occ:591632,col:62532,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Maastrichtian,,72.2,66.0,ref:18036,-108.016945,36.324722,"north side, Barrel Springs Arroyo",112,,Gilmore locality 68,,,,,
occ:591633,col:62533,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Campanian,,83.6,72.2,ref:18036,-108.016945,36.324722,Coal Creek [USGS],113,,Ojo Alamo,rei:18225,,,,
occ:591634,col:62534,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Maastrichtian,,72.2,66.0,ref:18036,-108.031113,36.323055,Barrel Springs Arroyo (USNM),112,,Gilmore locality 63,,,,,
occ:591635,col:62535,? Ankylosaurus sp.,Ankylosaurus,5,txn:38837,Late Campanian,,83.6,72.2,ref:15088,-108.082779,36.333889,2 mi northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 59,rei:18347,,,,
occ:591636,col:62536,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Campanian,,83.6,72.2,ref:18036,-108.25,36.267502,Hunter's Store (USNM),113,,Gilmore locality 76,,5.0,txn:56322,species not entered,
occ:591638,col:62529,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Maastrichtian,,72.2,66.0,ref:18036,-108.026665,36.304169,Barrel Springs Arroyo (USNM),112,,Gilmore locality 67,,5.0,txn:56322,species not entered,
occ:591639,col:62485,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Campanian,,83.6,72.2,ref:18036,-108.059723,36.335835,1 mile northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 62,,5.0,txn:56322,species not entered,
occ:591640,col:62535,Theropoda indet.,Theropoda,25,txn:38513,Late Campanian,,83.6,72.2,ref:18036,-108.082779,36.333889,2 mi northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 59,,,,,
occ:591641,col:62535,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Campanian,,83.6,72.2,ref:18036,-108.082779,36.333889,2 mi northwest of Ojo Alamo Store (USNM),113,,Gilmore locality 59,,5.0,txn:56322,species not entered,
occ:591642,col:62534,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Maastrichtian,,72.2,66.0,ref:18036,-108.031113,36.323055,Barrel Springs Arroyo (USNM),112,,Gilmore locality 63,,5.0,txn:56322,species not entered,
occ:591644,col:62481,? Deinodon sp.,Tyrannosauroidea,10,txn:58837,Late Campanian,,83.6,72.2,ref:18036,-108.183609,36.281113,Ojo Alamo-Hunter (USNM),113,,Gilmore locality 80,,5.0,txn:56322,species not entered,
occ:591672,col:62539,Stephanosaurus ? marginatus,Hadrosauridae,9,txn:38755,Middle Campanian,Late Campanian,83.6,72.2,ref:18053,-112.731941,48.736942,Two Medicine River (USNM),113,,,,3.0,var:56161,species not entered,
occ:591673,col:62540,"""Trachodon"" marginatus",Hadrosauridae,9,txn:38755,Middle Campanian,Late Campanian,83.6,72.2,ref:12319,-112.451942,48.466946,"Two Medicine River, below Edwards ranch (USNM)",113,,,rei:28467,3.0,txn:105827,species not entered,
occ:591674,col:62541,,Oohkotokia horneri,3,txn:257758,Late Campanian,,83.6,72.2,ref:66472,-112.641998,48.910999,Milk River ankylosaur (USNM),113,,,rei:35052,,,,
occ:591675,col:62542,Ankylosauria indet.,Ankylosauria,25,txn:38816,Late Maastrichtian,,72.2,66.0,ref:66250,-108.0,36.314167,Barrel Springs Arroyo (USNM),112,,,rei:34940,,,,
occ:591676,col:62543,Glyptodontopelta mimus n. gen. n. sp.,Glyptodontopelta mimus,3,txn:82624,Late Maastrichtian,,72.2,66.0,ref:18004,-108.0,36.314167,1 mile southwest of Ojo Alamo Store (USNM),112,,Barrel Springs Arroyo,rei:18226,,,,
occ:591677,col:62544,,Glyptodontopelta mimus,3,txn:82624,Late Maastrichtian,,72.2,66.0,ref:29922,-108.030701,36.3148,Barrel Springs Arroyo 3 (USNM),112,,,rei:21730,,,,
occ:591678,col:62545,Theropoda indet.,Theropoda,25,txn:38513,Late Maastrichtian,,72.2,66.0,ref:14199,-108.030701,36.3148,Barrel Springs Arroyo 4 (USNM),112,,,rei:19713,,,,
occ:591679,col:62546,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Late Maastrichtian,,72.2,66.0,ref:18055,-108.0,36.314167,Barrel Springs Arroyo 5 (USNM),112,,,,,,,
occ:591680,col:62547,Trachodontidae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:15088,-107.887779,36.169167,2.5 mi southwest of Kimbetoh (USNM),113,,,rei:18348,,txn:52931,species not entered,
occ:591682,col:62549,? Pentaceratops sp.,Pentaceratops,5,txn:38859,Late Campanian,,83.6,72.2,ref:14625,-107.9058,36.1693,3.5 miles southwest of Kimbetoh,113,,,rei:35477,,,,
occ:591685,col:62551,Muttaburrasaurus sp.,Muttaburrasaurus,5,txn:38750,Late Albian,Early Cenomanian,106.3,93.9,ref:63423,144.383331,-20.966667,Iona Station,14,,Hughenden,,,,,
occ:591686,col:62551,Ankylosauria indet.,Ankylosauria,25,txn:38816,Late Albian,Early Cenomanian,106.3,93.9,ref:18059,144.383331,-20.966667,Iona Station,14,,Hughenden,,,,,
occ:591687,col:60763,Ornithischia indet.,Ornithischia,25,txn:38712,Middle Albian,Late Albian,110.1,100.5,ref:18059,140.415558,-22.895,Slashers Creek Station (BMNH),118,,Slasher Creek,,,,,
occ:591688,col:62552,Ornithopoda indet.,Ornithopoda,12,txn:38713,Late Cenomanian,Early Turonian,100.5,89.8,ref:18059,143.038895,-22.516945,"M8M windmill, Bladensburg Station",39,,,,,,,
occ:591689,col:62552,Dinosauria indet.,Dinosauria,25,txn:52775,Late Cenomanian,Early Turonian,100.5,89.8,ref:18059,143.038895,-22.516945,"M8M windmill, Bladensburg Station",39,,,,,,,
occ:591690,col:62553,Diamantinasauria indet.,Diamantinasauria,25,txn:432385,Late Cenomanian,Early Turonian,100.5,89.8,ref:88408,143.089172,-22.348333,Elliot Site (QM L1333/AODL 001),39,,"Elliot/Mary sector, D31, Belmont, Winton; AODL 127",rei:32787,,,,
occ:591694,col:62556,Skartopus australis,Wintonopus latomorum,3,txn:81251,Cenomanian,,100.5,93.9,ref:61634,142.806671,-23.076111,Seymour Quarry tracksite (QM),117,,Winton,,,txn:159284,,IF
occ:591695,col:62556,,Wintonopus latomorum,3,txn:81251,Cenomanian,,100.5,93.9,ref:61634,142.806671,-23.076111,Seymour Quarry tracksite (QM),117,,Winton,,,,,IF
occ:591696,col:61671,,Megalosauropus broomensis,3,txn:55027,Valanginian,Barremian,137.05,121.4,ref:43969,122.177223,-17.973612,Reddell Beach tracksite (UQL-DP45),40,,"Gantheaume Point, Broome, Riddell",,,,,IF
occ:591697,col:61671,,Garbina roeorum,3,txn:353507,Valanginian,Barremian,137.05,121.4,ref:62321,122.177223,-17.973612,Reddell Beach tracksite (UQL-DP45),40,,"Gantheaume Point, Broome, Riddell",rei:34018,,,,IF
occ:591698,col:61671,Luluichnus mueckei n. gen. n. sp.,Luluichnus mueckei,3,txn:353509,Valanginian,Barremian,137.05,121.4,ref:62321,122.177223,-17.973612,Reddell Beach tracksite (UQL-DP45),40,,"Gantheaume Point, Broome, Riddell",rei:34016,,,,IF
occ:591700,col:62558,Sauropoda indet.,Sauropoda,25,txn:38653,Late Albian,,106.3,100.5,ref:19582,145.133331,-23.633333,Dunraven Station,118,,,rei:18836,,,,
occ:591701,col:62559,Ankylosauria indet.,Ankylosauria,25,txn:38816,Late Albian,,106.3,100.5,ref:18059,141.183334,-20.0,Julia Creek,118,,,,,,,
occ:591702,col:62560,Dinosauria indet.,Dinosauria,25,txn:52775,Albian,Turonian,113.2,89.8,ref:18059,143.850006,-20.6,Jones Valley Station,14,,,,,,,
occ:591733,col:62568,Dinosauria indet.,Dinosauria,25,txn:52775,Late Albian,,106.3,100.5,ref:18059,144.600006,-22.666668,Rosebery Station (Toolebuc),118,,,,,,,
occ:591879,col:62629,Ceratopsia indet.,Ceratopsia,12,txn:38842,Early Maastrichtian,,72.2,66.0,ref:18069,-151.521118,69.960831,Colville River-Kogosukruk blufffs,112,,,,,,,
occ:591880,col:62630,Ornithopoda indet.,Ornithopoda,12,txn:38713,Early Cenomanian,,100.5,93.9,ref:18069,-155.469437,68.989723,Colville River-Awuna River,117,,,,,,,
occ:591881,col:62631,Ceratopsidae indet.,Ceratopsidae,9,txn:38851,Early Maastrichtian,,72.2,66.0,ref:18069,-151.42778,69.525833,Colville River-Anaktuvuk River,112,,,,,,,
occ:591882,col:62632,Ceratopsia indet.,Ceratopsia,12,txn:38842,Early Maastrichtian,,72.2,66.0,ref:18069,-151.429443,69.574997,Colville River-Kikak Creek,112,,,,,,,
occ:592103,col:62675,Theropoda indet.,Theropoda,25,txn:38513,Campanian,,83.6,72.2,ref:12060,-111.591667,50.791389,Steveville (NMC),113,,,,,,,
occ:592337,col:62721,Corythosaurus excavatus n. sp.,Corythosaurus casuarius,3,txn:56403,Campanian,,83.6,72.2,ref:12046,-111.509666,50.73679,Sand Creek (UA),113,,RTMP Quarry 259,,,txn:63236,,
occ:592342,col:62722,Ornithomimidae indet.,Ornithomimidae,9,txn:38539,Middle Campanian,Late Campanian,83.6,72.2,ref:12046,-110.017197,50.757,Sandy Point (UA),113,,South Saskatchewan River,,,,,
occ:592344,col:62722,Theropoda indet.,Theropoda,25,txn:38513,Middle Campanian,Late Campanian,83.6,72.2,ref:12046,-110.017197,50.757,Sandy Point (UA),113,,South Saskatchewan River,,,,,
occ:592346,col:62723,? Hadrosaurinae indet.,Hadrosaurinae,8,txn:53382,Late Campanian,,83.6,72.2,ref:7398,-109.317833,46.285629,between Fish Creek and Mud Creek,113,,,rei:28476,,,,
occ:592562,col:28006,Pelecanimimus polyodon n. gen. n. sp.,Pelecanimimus polyodon,3,txn:64118,Late Barremian,,125.77,121.4,ref:12449,-1.880849,40.064526,Las Hoyas (MCCM collection),120,,,,,,,
occ:594383,col:32346,Maniraptora indet.,Maniraptora,25,txn:55486,Late Maastrichtian,,72.2,66.0,ref:18143,-47.75111,-19.719999,"Sierra do Veadinho, Uberaba",112,,"Ponto 2 do Price, Veadinho Hill, outcrop 2",,,,,
occ:594398,col:62910,Puertasaurus reuili n. gen. n. sp.,Puertasaurus reuili,3,txn:83420,Campanian,,83.6,72.2,ref:18144,-72.106667,-49.854168,"Cerro Los Hornos, La Leona",113,,Puertasaurus locality,,,,,
occ:594445,col:51033,,Velociraptor mongoliensis,3,txn:54554,Late Campanian,,83.6,72.2,ref:18147,103.26667,44.216667,Tögrögiin Shiree [AMNH],113,,"Tugrig Shire, Toogreeg Shire, Tugrikin-Shiren, Tugrugeen Shireh",rei:43284,,,,
occ:594452,col:51033,,Velociraptor mongoliensis,3,txn:54554,Late Campanian,,83.6,72.2,ref:18147,103.26667,44.216667,Tögrögiin Shiree [AMNH],113,,"Tugrig Shire, Toogreeg Shire, Tugrikin-Shiren, Tugrugeen Shireh",,,,,
occ:594485,col:62927,,Velociraptor mongoliensis,3,txn:54554,Campanian,,83.6,72.2,ref:18147,103.56472,44.127499,Chimney Buttes (AMNH),113,,,rei:18243,,,,
occ:594486,col:62927,Ankylosauria indet.,Ankylosauria,25,txn:38816,Campanian,,83.6,72.2,ref:18147,103.56472,44.127499,Chimney Buttes (AMNH),113,,,,,,,
occ:594487,col:62927,Protoceratops sp.,Protoceratops,5,txn:38848,Campanian,,83.6,72.2,ref:82280,103.56472,44.127499,Chimney Buttes (AMNH),113,,,rei:39833,,,,
occ:594490,col:62927,cf. Oviraptoridae indet.,Oviraptoridae,9,txn:38557,Campanian,,83.6,72.2,ref:19734,103.56472,44.127499,Chimney Buttes (AMNH),113,,,rei:18908,,,,
occ:594521,col:62928,,Velociraptor mongoliensis,3,txn:54554,Campanian,,83.6,72.2,ref:18147,104.0,44.0,"Flaming Cliffs, Volcano sublocality",113,,"Shabarakh Usu, Bayn Dzak",,,,,
occ:595297,col:63082,Dinosauria indet.,Dinosauria,25,txn:52775,Turonian,,93.9,89.8,ref:18154,-120.925003,55.1525,"Quality Creek, site 1 (facies 3)",116,,,,,,,
occ:595300,col:63083,Ornithopoda indet.,Ornithopoda,12,txn:38713,Turonian,,93.9,89.8,ref:73958,-120.925003,55.1525,"Quality Creek, site 5 (facies 5)",116,,,,,,,
occ:595304,col:63084,Theropoda indet.,Theropoda,25,txn:38513,Turonian,,93.9,89.8,ref:18154,-120.925003,55.1525,"Quality Creek, site 1 (facies 7)",116,,,,,,,
occ:595305,col:63084,Nodosauridae indet.,Nodosauridae,9,txn:38817,Turonian,,93.9,89.8,ref:18154,-120.925003,55.1525,"Quality Creek, site 1 (facies 7)",116,,,rei:37525,,,,
occ:595309,col:63082,Theropoda indet.,Theropoda,25,txn:38513,Turonian,,93.9,89.8,ref:18154,-120.925003,55.1525,"Quality Creek, site 1 (facies 3)",116,,,,,,,
occ:601432,col:63895,Titanosaurus indicus n. gen. n. sp.,Titanosauria,25,txn:55585,Maastrichtian,,72.2,66.0,ref:18383,79.949997,23.166668,"Bara Simla, Jabalpur [Greensand]",112,,,,3.0,txn:54171,species not entered,
occ:601433,col:63896,Massospondylus rawesi n. sp.,Theropoda,25,txn:38513,Late Maastrichtian,,72.2,66.0,ref:18384,78.989624,21.354761,"Takli, Nagpur",112,,"M. rawesi type, Tákli
",rei:31674,3.0,txn:80910,species not entered,
occ:601604,col:63925,Titanosauria indet.,Titanosauria,25,txn:55585,Late Campanian,Early Maastrichtian,83.6,66.0,ref:18505,-48.583328,-25.733299,"Collina Station, Barretos",39,,,rei:30915,,,,
occ:601605,col:63925,Thyreophora indet.,Thyreophora,25,txn:52777,Late Campanian,Early Maastrichtian,83.6,66.0,ref:18505,-48.583328,-25.733299,"Collina Station, Barretos",39,,,,,,,
occ:602072,col:64003,Hadrosauridae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:15088,-108.119904,36.343899,"UTEP Loc. 744, Alamo Mesa East",113,,,,,,,
occ:602073,col:64004,Carnosauria indet.,Carnosauria,11,txn:53943,Late Campanian,,83.6,72.2,ref:15088,-108.102097,36.3148,"UTEP Loc. 686, Alamo Mesa East",113,,,,,,,
occ:602074,col:64006,Ornithischia indet.,Ornithischia,25,txn:38712,Late Campanian,,83.6,72.2,ref:15088,-108.137703,36.256599,"UTEP Loc. 557, Alamo Mesa East",113,,,,,,,
occ:602092,col:64009,Hadrosauridae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:15088,-108.262703,36.343899,"UTEP Loc. 90, Bisti Trading Post",113,,,,,,,
occ:602093,col:64009,Ornithomimidae indet.,Ornithomimidae,9,txn:38539,Late Campanian,,83.6,72.2,ref:15088,-108.262703,36.343899,"UTEP Loc. 90, Bisti Trading Post",113,,,,,,,
occ:602095,col:64011,Ankylosauria indet.,Ankylosauria,25,txn:38816,Late Campanian,,83.6,72.2,ref:15088,-107.2099,35.907501,"UTEP Loc. 975, Eagle Mesa",113,,,,,,,
occ:602097,col:64012,Ornithischia indet.,Ornithischia,25,txn:38712,Late Campanian,,83.6,72.2,ref:15088,-107.245598,35.907501,"UTEP Loc. 971, Eagle Mesa",113,,,,,,,
occ:602098,col:64013,Hadrosauridae indet.,Hadrosauridae,9,txn:38755,Late Campanian,,83.6,72.2,ref:15088,-107.977203,36.1548,"UTEP Loc. 792, Pueblo Bonito NW",113,,,,,,,
occ:602116,col:64017,Sonidosaurus saihangaobiensis n. gen. n. sp.,Sonidosaurus saihangaobiensis,3,txn:84658,Middle Campanian,Late Campanian,83.6,72.2,ref:18458,111.870834,43.548889,"Saihangaobi, Sonid Zuoqi",113,,Sunitezuoqi,,,,,
occ:602117,col:64018,Borealosaurus wimani n. gen. n. sp.,Borealosaurus wimani,3,txn:84660,Late Albian,,106.3,100.5,ref:18459,120.792221,41.772778,"Shuangmiao, Beipiao",118,,,,,,,
occ:602119,col:64018,Theropoda indet.,Theropoda,25,txn:38513,Late Albian,,106.3,100.5,ref:18459,120.792221,41.772778,"Shuangmiao, Beipiao",118,,,,,,,
occ:602120,col:64018,Shuangmiaosaurus gilmorei n. gen. n. sp.,Shuangmiaosaurus gilmorei,3,txn:84662,Late Albian,,106.3,100.5,ref:18460,120.792221,41.772778,"Shuangmiao, Beipiao",118,,,,,,,
occ:602121,col:64019,Gobititan shenzhouensis n. gen. n. sp.,Gobititan shenzhouensis,3,txn:84666,Early Albian,,113.2,110.1,ref:18462,97.616669,41.509445,"Gobititan type, Mazongshan (IVPP)",118,,Sino-American Mazongshan DInosaur Project,,,,,
occ:602122,col:53493,Sinusonasus magnodens n. gen. n. sp.,Sinusonasus magnodens,3,txn:84668,Late Barremian,Early Aptian,125.77,119.57,ref:18463,120.913269,41.603352,"Lujiatun village, Shangyuan [general] (IVPP)",40,,Beipiao,,,,,
occ:602406,col:64087,? Loricosaurus scutatus,Neuquensaurus australis,3,txn:64314,Senonian,,100.5,66.0,ref:18505,-66.616669,-40.450001,Arroyo Yaminhué,39,,Yaminué,,,txn:363788,,
occ:602408,col:63925,Carnosauria indet.,Carnosauria,11,txn:53943,Late Campanian,Early Maastrichtian,83.6,66.0,ref:18505,-48.583328,-25.733299,"Collina Station, Barretos",39,,,rei:30914,,,,
occ:602412,col:64090,Carnosauria indet.,Carnosauria,11,txn:53943,Late Campanian,Early Maastrichtian,83.6,66.0,ref:18505,-51.549999,-22.049999,"Guarucaia, Presidente Bernardes",39,,Presidente Prudente; Marilia Town,,,,,
